,ActivePower,AmbientTemperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,ReactivePower,RotorRPM,TurbineStatus,WTG,WindDirection,WindSpeed
2019-01-21 04:10:00+00:00,-4.967427445,24.4905281,35.3144569,,,,0,49.9605201,48.021657,0,46.6483379,45.9237784,29.715297,34.8,,-8.685010775,,16384,G01,,3.1794548
2019-01-21 04:20:00+00:00,-4.999142775,24.6897966,35.1395073,,,,0,49.4917119,47.5346136,0,46.4296087,45.6642104,14.9083661,35.00625,210.5,-9.7042901,0,16384,G01,210.5,3.34426484
2019-01-21 04:30:00+00:00,-4.84988155,24.6087864,34.985588,,,,0,49.3205014,47.2953959,0,46.2112853,45.4021726,0,35.257935,198,-9.77879235,,16384,G01,198,3.46195482
2019-01-21 04:40:00+00:00,-4.772582228,24.95146611,30.97159733,,,,0,43.57498378,47.04528033,0,45.98521722,45.12791711,0,31.52372644,194.75,-9.014071667,0,15474,G01,194.75,3.338594317
2019-01-21 04:50:00+00:00,-5.017548155,25.1940181,34.7203137,,,,0,48.5467248,46.4664978,0,45.7795209,44.8838189,17.3850544,35.5188545,,-9.59168555,,16384,G01,,3.250859805
2019-01-21 05:00:00+00:00,-6.15775006,24.9952042,34.5944676,,,,0,48.0572783,45.9290501,0,45.5725588,44.633534,28.9955326,35.5938835,192,-9.9917033,0,16384,G01,192,3.153084825
2019-01-21 05:10:00+00:00,-5.14743868,25.8157302,34.5594226,,,,0,47.7331798,45.4956709,38.0982145,45.3518326,44.3878285,29.0008782,35.6807064,194,-8.70847595,0.427049596,10650,G01,194,2.817984875
2019-01-21 05:20:00+00:00,-6.2624358,26.5300382,34.6567235,,,,0,47.6284479,45.716555,102.468646,44.9997812,44.0695641,29.001907,35.6249794,185,-9.2713212,0.890134482,2,G01,185,2.89821485
2019-01-21 05:30:00+00:00,-5.42015739,26.2055742,34.7027643,,,,0,47.8053967,46.1806126,234.0124863,44.5495694,43.6800034,29.0054982,35.8201828,175,-8.697825375,2.267742032,2,G01,175,3.56760485
2019-01-21 05:40:00+00:00,55.72175227,26.1993303,35.1473577,,,,0,51.1556013,47.9335975,1037.364893,44.4344468,43.6852927,29.7979535,35.4625,169.6666667,8.858574285,9.29666215,3,G01,169.6666667,3.734554835
2019-01-21 05:50:00+00:00,92.4441775,26.5710558,35.7123381,,,,0,54.5120041,49.3109162,1013.52826,46.9962092,46.2089464,29.998093,34.4624996,166,19.25834795,9.1183669,2,G01,166,3.512569845
2019-01-21 06:00:00+00:00,46.76465643,26.8758169,35.956451,,,,0,54.550811,49.6999727,845.411397,48.3012459,47.608081,29.998093,34.8937504,177,4.444571625,7.56537377,3,G01,177,3.51689981
2019-01-21 06:10:00+00:00,137.3847883,27.1767357,36.3511615,,,,0,56.4849313,50.8878312,1028.432405,50.0539716,49.3928489,30.1958161,34.860875,170.75,26.6716234,9.2169389,2,G01,170.75,3.883599815
2019-01-21 06:20:00+00:00,206.667501,26.9598627,36.6686231,,,,0,57.9609271,51.3116733,1036.36522,52.0628657,51.3319605,30.998093,34.8374996,,40.1570702,9.30447365,2,G01,,4.397714795
2019-01-21 06:30:00+00:00,259.8854297,27.0898815,36.9740301,,,,0,58.9569842,51.6616803,1075.93198,53.2641777,52.5204343,31.2715931,35.0377365,189,50.9336116,9.6425615,2,G01,189,4.511924855
2019-01-21 06:40:00+00:00,260.666598,27.1532457,37.2242416,,,,0,60.2893089,52.36588,1030.38029,54.4406768,53.6989959,31.1930845,35.4248585,179.2,54.72309645,9.2429941,2,G01,179.2,4.995024815
2019-01-21 06:50:00+00:00,249.93337,27.3381422,37.3674811,,,,0,60.3388554,52.67549,1046.77425,54.8766384,54.1267792,31.7981457,35.8114758,171.6,49.5548792,9.3860182,2,G01,171.6,4.72203489
2019-01-21 07:00:00+00:00,230.8757878,27.5626366,37.5169982,,,,0,60.3800402,53.119758,1061.030375,55.293288,54.5525687,31.938459,36.162819,166,41.11542079,9.50648095,2,G01,166,4.43041978
2019-01-21 07:10:00+00:00,370.145615,27.65980638,33.53369411,,,,0,55.15289767,53.56889513,1109.712213,56.3588105,55.6419495,28.43804789,32.39094844,178.75,76.28249772,9.954955625,2,G01,178.75,5.536077628
2019-01-21 07:20:00+00:00,240.6698565,27.9258512,37.85256489,,,,0,62.07560856,54.2113362,1067.90474,56.9096165,56.1670057,31.99639856,36.77790111,177.2,49.3848197,9.58250545,2,G01,177.2,4.66169483
2019-01-21 07:30:00+00:00,702.779181,28.2172742,38.0873692,,,,0,64.5568009,54.8904054,1294.48432,58.4888166,57.7664269,31.99861318,37.08522545,186.25,141.7355451,11.5755642,2,G01,186.25,6.179149805
2019-01-21 07:40:00+00:00,767.488456,28.3562328,38.5135025,,,,0,66.883714,56.3117524,1288.82319,61.5329094,60.9038502,32.00544111,37.36708222,,159.1300878,11.5131202,2,G01,,6.43387468
2019-01-21 07:50:00+00:00,684.4873976,28.48378144,34.79756522,,,,0,61.04982422,57.89484211,1285.642633,64.83942111,64.26727411,28.45486178,33.47223367,188.5,144.4619965,11.55895894,2,G01,188.5,6.293152806
2019-01-21 08:00:00+00:00,663.848547,28.5799628,39.2496396,,,,0,67.7245986,57.2683375,1286.91403,65.4434849,64.7911644,32.636093,37.8300345,,133.4465579,11.54602495,2,G01,,6.386144825
2019-01-21 08:10:00+00:00,557.3838465,28.9686067,39.4719715,,,,0,67.5983366,57.2971009,1199.42756,66.2600762,65.6208214,32.9805691,37.95,,114.9578369,10.7509102,2,G01,,6.180954655
2019-01-21 08:20:00+00:00,851.473306,29.005189,39.6624201,,,,0,68.4925546,57.4771825,1367.35483,67.3879542,66.764286,32.8603484,38.16875,188,173.166299,12.2674584,2,G01,188,6.56325479
2019-01-21 08:30:00+00:00,815.057753,28.8690728,40.1413591,,,,0,68.923988,57.9392495,1356.81726,69.5048114,68.9360987,32.9939543,38.274983,182.2,163.9767387,12.1632025,2,G01,182.2,6.62695478
2019-01-21 08:40:00+00:00,640.7767555,29.152659,40.1039445,,,,0,67.4301875,57.4346283,1256.97317,68.9766139,68.3211516,32.996185,38.540165,180.6,128.6497653,11.2468266,2,G01,180.6,6.33049984
2019-01-21 08:50:00+00:00,658.266766,29.0172059,40.417903,,,,0,68.438232,57.7761171,1272.37169,70.1303676,69.5077645,32.996185,38.631265,174.3333333,136.6284836,11.4169254,2,G01,174.3333333,6.45050478
2019-01-21 09:00:00+00:00,581.239579,29.0436353,40.2558455,,,,0,67.3025179,57.348763,1235.03003,69.311831,68.6118964,32.996185,38.876677,168.3333333,116.9848553,11.07548705,2,G01,168.3333333,6.44859981
2019-01-21 09:10:00+00:00,641.174149,29.1325992,40.3906924,,,,0,67.6300758,57.3347189,1290.15525,69.3017126,68.611976,32.996185,39.0079308,178,130.1466493,11.5521305,2,G01,178,6.409394765
2019-01-21 09:20:00+00:00,496.6900614,29.28126986,28.83536814,,,,0,47.50953357,57.136676,1179.298271,68.82679214,68.10337943,23.56870357,27.96428571,172.8571429,103.8799953,10.54781593,2,G01,172.8571429,5.871899886
2019-01-21 09:30:00+00:00,461.4553205,29.4084461,40.4111908,,,,0,66.4620251,56.9712771,1162.78192,68.7230866,67.9809382,32.996886,39.2644424,175.5,94.87881465,10.4251244,2,G01,175.5,5.585274735
2019-01-21 09:40:00+00:00,425.286907,29.5913585,40.2772987,,,,0,65.1613531,56.4448799,1138.63507,67.6109018,66.8259065,32.99969,39.3125,178,85.46005,10.2073259,2,G01,178,5.68196977
2019-01-21 09:50:00+00:00,499.7169655,29.5335697,40.3747927,,,,0,66.045218,56.4262912,1178.72688,67.7817588,67.031328,33.0058619,39.31875,,101.4013703,10.5718574,2,G01,,5.989129805
2019-01-21 10:00:00+00:00,487.2137955,29.6585881,40.3745944,,,,0,65.4710189,56.1911849,1170.12665,67.1701505,66.4301624,33.0052247,39.41875,166,98.18897575,10.49105125,2,G01,166,5.614789815
2019-01-21 10:10:00+00:00,366.857549,29.887617,40.3449492,,,,0,64.4867706,55.9603391,1101.09294,66.5105381,65.741875,33.005388,39.5500076,161.875,74.5699097,9.85975485,2,G01,161.875,5.5898648
2019-01-21 10:20:00+00:00,600.3700195,29.5060628,40.4990318,,,,0,66.0592852,56.1055696,1236.82271,67.0528256,66.33511,33.0222764,39.575,178,124.2212371,11.08660115,2,G01,178,6.55783477
2019-01-21 10:30:00+00:00,413.8310022,29.6112863,40.612191,,,,0,65.5342073,56.1649481,1158.56952,67.1540875,66.4561918,33.2432522,39.5536427,,83.1014476,10.3995771,2,G01,,5.199169815
2019-01-21 10:40:00+00:00,416.9967581,29.48070738,35.45609363,,,,0,55.96167063,55.77632963,1141.7698,66.0055275,65.25158125,29.35383913,34.7109375,165.5,79.64342869,10.2418715,2,G01,165.5,5.220205994
2019-01-21 10:50:00+00:00,670.9209,29.4411356,40.6187397,,,,0,64.5897065,55.601578,1273.50315,65.8423394,65.0915515,33.8631531,39.6763359,170,132.9230369,11.40749505,2,G01,170,6.213664805
2019-01-21 11:00:00+00:00,561.572926,29.3225035,35.88299363,,,,0,57.97847438,56.26339538,1207.13225,67.56284788,66.93991762,29.74666188,34.56251338,174.5,114.1833527,10.81590013,2,G01,174.5,6.258786553
2019-01-21 11:10:00+00:00,731.0245835,29.3327083,41.1043259,,,,0,66.8667404,56.3839873,1315.16786,67.804367,67.151368,33.996185,39.4876164,172.2,147.7684692,11.794129,2,G01,172.2,6.65484977
2019-01-21 11:20:00+00:00,819.7451635,29.1145124,41.2064736,,,,0,67.6291749,56.7206968,1368.00123,68.5040795,67.875492,33.996185,39.4609299,175,164.32123,12.2644489,2,G01,175,7.08408964
2019-01-21 11:30:00+00:00,585.4888415,29.01005656,37.4148434,,,,0,60.9847146,57.07999178,1239.153411,69.51536167,68.92814556,30.5965665,35.4937496,166,121.9854968,11.10265133,2,G01,166,6.23969484
2019-01-21 11:40:00+00:00,643.9959943,28.935944,41.46879729,,,,0,67.46735771,57.03960338,1256.409438,69.12865638,68.46928688,33.99819,39.40178571,169,132.1742155,11.2571615,2,G01,169,6.266821286
2019-01-21 11:50:00+00:00,781.5348455,28.7707775,41.5982866,,,,0,68.1205065,57.2865038,1376.12925,69.7873801,69.1659725,33.9987525,39.3701748,163,159.4813178,12.3540697,2,G01,163,6.78021972
2019-01-21 12:00:00+00:00,667.7205995,28.645239,41.7430315,,,,0,67.9350851,57.4290095,1285.17695,70.0975891,69.4783169,34.0041423,39.3332741,172,134.1545939,11.50975695,2,G01,172,6.73958476
2019-01-21 12:10:00+00:00,711.954866,28.3180894,41.7581352,,,,0,67.902101,57.4197117,1286.74427,69.973636,69.317038,34.0071354,39.2108803,167.5,144.0455016,11.5792423,2,G01,167.5,6.47081984
2019-01-21 12:20:00+00:00,649.5094025,28.1154612,41.9588194,,,,0,68.1313748,57.5608179,1280.05547,70.4671064,69.8255317,34.0133274,39.11875,175,134.4266563,11.48536855,2,G01,175,6.39063472
2019-01-21 12:30:00+00:00,1020.573283,27.7731577,42.1550279,,,,0,69.8837144,58.1297977,1499.34512,71.8112892,71.206676,34.0198371,38.9062508,,206.835333,13.4365508,2,G01,,7.311944675
2019-01-21 12:40:00+00:00,1563.2526,27.564496,42.9784015,,,,0,72.79723,59.95181683,1691.076817,76.78681,76.29069133,34.42011117,38.67633667,175,321.2737086,15.19331133,2,G01,175,8.705885193
2019-01-21 12:50:00+00:00,1537.975205,27.386741,43.6516781,,,,0,73.887278,60.9750544,1683.09386,81.5503001,81.1360868,34.9842231,38.5936117,,307.4997105,15.07838225,2,G01,,8.349744575
2019-01-21 13:00:00+00:00,1479.97176,27.2083274,44.3137571,,,,0,74.8375341,62.0441444,1660.50502,86.055823,85.6590831,34.996185,38.5811334,,300.928899,14.86591015,2,G01,,8.634919425
2019-01-21 13:10:00+00:00,1397.204075,27.0122223,44.6703174,,,,0,74.8653265,62.2981161,1631.4825,87.3637621,86.926152,34.996185,38.562458,182,284.2168535,14.62961185,2,G01,182,8.352624555
2019-01-21 13:20:00+00:00,1372.6598,26.79715,36.1027784,,,,0,60.1971452,62.7936532,1634.09352,89.1430568,88.68303,27.999275,30.7129326,182,283.1793044,14.6766131,2,G01,182,8.1908885
2019-01-21 13:30:00+00:00,1098.167913,26.606217,45.2572908,,,,0,74.5143366,62.3383884,1485.42622,88.7712778,88.3148399,35.0113201,38.2062279,,224.331782,13.3218501,2,G01,,7.782664565
2019-01-21 13:40:00+00:00,872.9809355,26.3711266,44.9753269,,,,0,72.7000224,61.2980014,1398.45276,85.545824,84.981102,35.1614732,37.993914,,176.88901,12.5402335,2,G01,,7.56904464
2019-01-21 13:50:00+00:00,991.8235925,26.1499989,44.7524495,,,,0,72.6682787,60.9520127,1471.20101,83.9184032,83.35187,35.0207677,37.6371676,191,198.586883,13.1796417,2,G01,191,7.69454464
2019-01-21 14:00:00+00:00,1019.293863,25.9096698,44.8740909,,,,0,72.7494212,60.7180772,1481.83977,83.043589,82.515132,35.0065458,37.28125,191,208.7902805,13.2903397,2,G01,191,7.354424705
2019-01-21 14:10:00+00:00,1161.085668,25.6998205,45.1133827,,,,0,73.081127,60.8612688,1531.63119,82.9504977,82.45673,35.0051479,36.9249996,,236.610844,13.71385715,2,G01,,7.777314745
2019-01-21 14:20:00+00:00,1187.61775,25.5239832,45.3023819,,,,0,73.267352,60.8849777,1570.56764,83.1111846,82.6479616,35.004489,36.6549286,,240.9841695,14.07829605,2,G01,,7.83621961
2019-01-21 14:30:00+00:00,1315.183935,25.3528564,45.5853749,,,,0,73.8368294,61.3131106,1602.86527,84.0956395,83.6192515,35.0059633,36.4125,,268.876028,14.3761638,2,G01,,8.78609964
2019-01-21 14:40:00+00:00,1441.50761,25.2085321,45.9404235,,,,0,74.541504,61.9224596,1664.40042,86.1395101,85.710197,35.4120583,36.247982,,293.4404235,14.9188315,2,G01,,8.27106961
2019-01-21 14:50:00+00:00,1539.510595,25.0227635,46.3392,,,,0,75.4824026,62.7328075,1697.3057,89.3649857,88.9381006,35.9869565,36.125,,314.0536295,15.2169394,2,G01,,8.595754655
2019-01-21 15:00:00+00:00,1335.751708,24.8413839,46.5442026,,,,0,75.4424316,62.8788341,1592.33169,90.7528728,90.3432919,35.9955785,36.125,,273.83393,14.2784362,2,G01,,8.04212457
2019-01-21 15:10:00+00:00,1218.802448,24.5949657,46.4382735,,,,0,74.707494,62.3266097,1571.21084,89.4194748,88.948688,35.996185,36.05625,,245.7607815,14.09595425,2,G01,,8.133159545
2019-01-21 15:20:00+00:00,1439.037345,24.3844183,46.5674262,,,,0,75.149127,62.6325404,1647.60334,89.88813,89.3884505,35.996185,35.8333245,,288.2463935,14.7771071,2,G01,,8.168749635
2019-01-21 15:30:00+00:00,1339.24971,24.1475866,46.7815876,,,,0,75.3271984,62.7886693,1612.84934,90.9029655,90.4554661,35.9986385,35.633014,,273.8301825,14.4551622,2,G01,,8.11564948
2019-01-21 15:40:00+00:00,1448.33222,23.9352826,46.8968385,,,,0,75.389048,62.8355673,1653.47582,90.895105,90.4208776,36.0049874,35.46875,,293.744239,14.8224245,2,G01,,8.469064405
2019-01-21 15:50:00+00:00,1643.53572,23.7597296,47.2073434,,,,0,76.2923542,63.5428644,1732.58722,93.7079001,93.2563741,36.0215671,35.2894424,,333.49781,15.536859,2,G01,,8.9591445
2019-01-21 16:00:00+00:00,1686.675735,23.5793175,42.112661,,,,0,68.27893956,63.94118138,1739.296813,96.19519313,95.76416438,32.10792156,31.33333333,,340.5844547,15.5922075,2,G01,,9.330522812
2019-01-21 16:10:00+00:00,1719.048438,23.33064343,47.49699717,,,,0,77.4833375,64.44670714,1751.022586,99.58068043,99.16476929,36.985885,35.25,191,349.3544208,15.69666771,2,G01,191,8.777945523
2019-01-21 16:20:00+00:00,1719.380345,23.2032227,47.4926606,,,,0,77.7060553,64.7096143,1754.03479,101.3850878,100.9583126,36.9828448,35.2178394,,349.9463375,15.71598125,2,G01,,8.81979438
2019-01-21 16:30:00+00:00,1722.425615,23.0672304,47.518281,,,,0,77.8962039,64.901234,1748.24336,103.1612,102.731387,36.9927609,35.1875,,349.2207525,15.67949555,2,G01,,8.63421439
2019-01-21 16:40:00+00:00,1683.79197,22.9295526,47.7035341,,,,0,77.6685152,64.7979041,1732.17207,104.5668775,104.1204586,36.9831771,35.0658676,188,344.369939,15.5379962,2,G01,188,8.60265956
2019-01-21 16:50:00+00:00,1619.064745,22.7779952,47.939691,,,,0,77.1294503,64.4344851,1717.1357,105.0035291,104.5504056,36.9866174,34.8936703,,331.5694915,15.39955855,2,G01,,8.5372943
2019-01-21 17:00:00+00:00,1603.04235,22.718279,24.002558,,,,0,38.386465,64.1345,1677.9425,104.75503,104.280556,18.491635,17.40625,,328.936645,15.068375,1,G01,,9.383649
2019-01-21 17:10:00+00:00,1684.970485,22.49509357,41.26301414,,,,0,65.75023429,64.02550586,1733.821371,105.6050534,105.1263756,31.70870757,29.59394671,188,339.4866062,15.56660486,2,G01,188,8.673745654
2019-01-21 17:20:00+00:00,1727.91965,22.388294,48.14835,,,,0,76.447624,63.87494,1741.1829,105.495665,105.0200225,36.9832,34.3125,188,344.81108,15.558621,2,G01,188,8.084449533
2019-01-21 17:30:00+00:00,1705.657105,22.3497672,48.0730843,,,,0,76.5362826,63.8919918,1735.84256,106.0153097,105.5367199,36.989197,34.1996075,194,345.463428,15.58053355,2,G01,194,9.218799275
2019-01-21 17:40:00+00:00,1660.914733,22.14857673,48.06539682,,,,0,76.38655636,63.81123318,1742.090664,106.528036,106.0613191,36.98771291,34.0590431,,337.7965829,15.62585791,2,G01,,8.929366024
2019-01-21 17:50:00+00:00,,,0,,,,0,0,,,,,0,0,,,,0,G01,,
2019-01-21 18:00:00+00:00,1717.871933,21.880163,,,,,,,63.6421,1776.1821,106.9946,106.53426,,,194,349.04973,16.001965,2,G01,194,9.5789
2019-01-21 18:10:00+00:00,1709.72848,21.7764421,47.9166921,,,,0,76.2078791,63.6412465,1750.6714,107.2672121,106.773341,36.98724,33.606078,,347.0395835,15.69584335,2,G01,,9.029249335
2019-01-21 18:20:00+00:00,1544.006053,21.64762789,47.917917,,,,0,75.68186933,63.35615944,1671.376867,106.8508827,106.3679389,36.66806011,33.49512622,,311.2598879,14.98770433,2,G01,,8.609262468
2019-01-21 18:30:00+00:00,1265.20859,21.4527618,47.7490353,,,,0,74.3149391,62.325939,1581.1362,103.3200909,102.821834,36.004508,33.3062653,194,256.735039,14.1673015,2,G01,194,8.30721443
2019-01-21 18:40:00+00:00,911.285067,21.30467022,47.33748422,,,,0,72.18945944,60.82836722,1415.988578,97.99838667,97.45001678,36.003815,32.986123,,186.308088,12.69477378,2,G01,,7.77734459
2019-01-21 18:50:00+00:00,882.6462294,21.19857933,41.36272122,,,,0,62.93505289,59.57408067,1413.258744,92.28913756,91.66521367,31.99966522,28.95993844,197,177.6446183,12.68223478,2,G01,197,7.579149717
2019-01-21 19:00:00+00:00,883.505478,21.1142756,46.1252453,,,,0,70.2143768,58.7646374,1391.40439,88.2348909,87.6048119,35.6081695,32.2125,200,177.215735,12.4773063,2,G01,200,7.195834775
2019-01-21 19:10:00+00:00,968.038498,21.0608402,45.8497546,,,,0,70.342095,58.5083123,1458.98472,85.3029624,84.7237691,35.004,31.8562464,,197.846,13.0812965,2,G01,,7.399824775
2019-01-21 19:20:00+00:00,997.3194484,20.9359079,41.49695909,,,,0,63.87469909,58.1800562,1466.077,82.9823571,82.4413559,31.82165,28.71758255,,203.7151811,13.16199005,2,G01,,7.433068158
2019-01-21 19:30:00+00:00,1025.568807,20.85384367,45.56367363,,,,0,70.20344063,58.08557389,1467.151078,81.29223989,80.78718756,35.00312688,31.26557325,200,208.8612063,13.15518417,2,G01,200,7.6904364
2019-01-21 19:40:00+00:00,872.3134655,20.784666,45.4464955,,,,0,69.7884575,57.7333202,1394.87354,79.2886254,78.7650235,34.9948226,31.1875,,178.2952605,12.5084298,2,G01,,7.377184575
2019-01-21 19:50:00+00:00,787.4785135,20.7049072,44.8991057,,,,0,68.8743589,57.1618113,1353.26768,76.6589225,76.0636713,34.213081,31.1189522,,159.3481635,12.13913125,2,G01,,7.156714795
2019-01-21 20:00:00+00:00,683.3200656,20.54356256,39.42206156,,,,0,60.38738844,56.66408867,1298.343422,74.27520667,73.65822456,30.22796344,27.56960111,200,139.3981461,11.65042911,2,G01,200,6.778883117
2019-01-21 20:10:00+00:00,523.5088715,20.4155049,43.8174918,,,,0,65.9255316,56.097859,1185.25576,71.6166615,70.9478344,33.8375659,30.9123787,,105.9340545,10.6324542,2,G01,,6.472494825
2019-01-21 20:20:00+00:00,421.9014083,20.23687144,38.51089589,,,,0,56.59519656,55.44504067,1109.067522,68.994444,68.24684444,29.33698889,27.40258878,200,86.1212695,9.955259444,2,G01,200,5.563366467
2019-01-21 20:30:00+00:00,453.914194,20.1585081,42.8414394,,,,0,63.5991561,55.0591669,1136.13567,66.900683,66.1185153,33.003815,30.75,200,91.3333208,10.1970771,2,G01,200,6.0467898
2019-01-21 20:40:00+00:00,477.4262539,20.16875911,37.84575611,,,,0,57.78667933,55.57078044,1154.577044,65.80229333,65.02435222,29.33672444,27.33333844,200,97.01078233,10.34277022,2,G01,200,5.982105433
2019-01-21 20:50:00+00:00,345.9648345,20.0390371,42.2995349,,,,0,64.6833432,55.7241708,1053.01251,64.4541554,63.684111,33.003815,30.75,,71.05420635,9.4451117,2,G01,,5.748904855
2019-01-21 21:00:00+00:00,291.7528815,19.9827762,41.9958773,,,,0,64.0371222,55.6160253,1029.99796,62.8956988,62.0887995,32.9998106,30.7062542,,59.93193835,9.2393491,2,G01,,5.45420476
2019-01-21 21:10:00+00:00,263.9452585,19.9323737,41.7475736,,,,0,63.6070078,55.3998441,1030.08286,61.3919234,60.5697904,32.8964433,30.5997032,,53.97528565,9.247579,2,G01,,5.276739845
2019-01-21 21:20:00+00:00,325.6176855,19.8043653,41.5365801,,,,0,63.6206225,55.3167083,1037.14273,60.3395026,59.5224428,32.9935986,30.44375,,65.6005275,9.3010121,2,G01,,5.775274735
2019-01-21 21:30:00+00:00,409.501849,19.7987533,41.3786276,,,,0,64.201029,55.2421629,1101.44292,60.0500992,59.2551474,32.9893249,30.2750351,,83.703546,9.8787036,2,G01,,6.06611977
2019-01-21 21:40:00+00:00,547.4398465,19.7962018,41.3133661,,,,0,65.3179031,55.4401637,1197.86266,60.2592287,59.4998152,32.9681369,30.1715879,,111.4185666,10.7377635,2,G01,,6.357834845
2019-01-21 21:50:00+00:00,633.482362,19.8100507,41.3006536,,,,0,66.4948834,55.8718129,1261.47056,60.8470891,60.1442799,31.9950013,30.0747301,203,128.1302756,11.30454955,2,G01,203,6.591994735
2019-01-21 22:00:00+00:00,864.602946,19.7679636,41.4906273,,,,0,68.3620605,56.6310792,1385.09013,62.1499986,61.5399548,31.998093,29.9812106,,175.1825975,12.4113075,2,G01,,7.518754745
2019-01-21 22:10:00+00:00,884.6019789,19.60097311,37.32738489,,,,0,61.33773011,57.36473389,1408.610189,64.15772633,63.62835011,28.44174044,26.50694444,203,180.6029139,12.64243544,2,G01,203,7.371282944
2019-01-21 22:20:00+00:00,644.944374,19.4286037,42.0017252,,,,0,66.896313,56.9248336,1267.885,64.0444297,63.4703014,31.9894455,29.6000618,,132.4687125,11.3641761,2,G01,,6.992849905
2019-01-21 22:30:00+00:00,459.593859,19.3631796,41.4088045,,,,0,64.3598389,56.0696222,1135.96027,62.2366865,61.5719345,31.1919549,29.4530082,,93.2976833,10.1864012,2,G01,,6.121124825
2019-01-21 22:40:00+00:00,477.693844,19.3631195,40.9990533,,,,0,63.0167766,55.3337323,1148.47416,60.7375441,60.027992,31.0045411,29.3119763,207.5,96.084533,10.2944225,2,G01,207.5,6.41258477
2019-01-21 22:50:00+00:00,523.2581425,19.4552568,40.7590029,,,,0,64.4166013,55.2364209,1187.00257,60.2019602,59.5117794,31.0021186,29.2562502,,106.9718571,10.6492081,2,G01,,6.51167988
